listing_id,id,date,reviewer_id,reviewer_name,comments
22215712,279475623,2018-06-20,190024073,Sheyla,She’s the best.
22215712,279812423,2018-06-21,22780593,Katy,"I stayed here with my dad on a roadtrip/cross country move, and Emily was a gracious host. She introduced us to Ian's brewery and had thought out the details to make our stay nice and welcome."
22215712,280673748,2018-06-23,2202266,Arseniy,"Very friendly family, It was a pleasure to stay at their home. Thank you very much for interesting holidays."
22215712,281836394,2018-06-25,179555939,Lisa,"Well, for sure don't ask any questions. Thank you"
22215712,282240884,2018-06-26,12742654,Amy,We had a wonderful stay with Emily and Ian.  They were very accommodating and were able to set up a small table for my mom to work on in our room.  Emily is a very welcoming host and we appreciate the work she and Ian have put into making their home attractive.  I highly recommend staying with Emily and Ian if you’re in Salem.
22215712,283866747,2018-06-30,5707629,Arlene & Jeff,Beautiful parrots and handsome Koi almost jumping out of their pond to eat. Their was a feeling of being in a tropical paradise. Although we were only there for one night. It would have been nice to relax on their padio. Plus we were surprised by a lovely breakfast.
22215712,285098359,2018-07-02,13772462,Pam,"Get place to stay, with my own bathroom too, not on-suite but close by. Love the artistic touch’s, fun color,  and sweet pets. I’ll be back here!"
22215712,285793581,2018-07-04,65382974,Jay,"Very comfortable space, wonderful hosts. Many special touches and very friendly cat. Bed was great too! I hope to return."
22215712,286235773,2018-07-05,194122119,Jakub,"Nice room, good stay I can only recommend."
22215712,287148834,2018-07-07,193709357,Jane,Peaceful back porch perfect for studying and relaxation. It was just what I needed for the day before my big test. Emily was very respectful and even offered coffee and breakfast in the morning! Love the homemade soap and very friendly cat!
22215712,287977895,2018-07-08,11277798,Elizabeth,The room in Emily’s Home is quaint. The bathroom was very clean and had extra touches like a travel toothbrush set just in case I forgot mine. She even had fresh flowers in my room. Would definitely stay here again.
22215712,288828303,2018-07-10,66576088,Sondra,"Emily & Ian are wonderful hosts & we thoroughly enjoyed our stay for 2 nights at their lovely home. Their home has lots of class & if you enjoy history, these folks are for you!  Emily is by far the hostess with the mostest,  &  went the extra mile in many ways. Our only regret is that we could not stay & enjoy their gardens longer."
22215712,289198798,2018-07-11,106178715,Laura,Emily's place was lovely! The bedroom and bathroom were clean & comfortable. The garden surrounding the house was beautiful!
22215712,289628860,2018-07-12,10442551,Ellen,"Courtesy, cleanliness, creativity, colorful, great art, water features, back patio that invites staying a while.  I was a late night arrival.  Emily and Ian were understanding.   "
22215712,290601565,2018-07-14,200606650,Mary,"Emily’s accommodations were perfect for our one-night in Salem while my daughter took her ACT test. It was nice to be able to relax on the back deck, watch the koi, listen to the tropical birds, and just enjoy the serene environment she has created in her home. "
22215712,291391856,2018-07-15,185780375,Alex,Very clean bathroom!
22215712,292326979,2018-07-17,48151846,Thomas,Emilee and Ian are very kind and gracious hosts. My daughter and I really enjoyed our stay. We especially loved Firkin the kitty that talks to you when you say hi to him.  This is a very  peaceful atmosphere and a comfortable bed.   Would definitely stay here again the next time I'm in Salem. Thank you so much Emilee and AN.
22215712,293163009,2018-07-19,9565393,John,very comfy bed. clean and friendly.
22215712,295590749,2018-07-23,188028901,Victoria,excellent place to stay--It was awesome
22215712,296886952,2018-07-26,202578345,Alexandra,Lots of Friendly critters and A lovely place to stay definitely my new favorite!
22215712,297367343,2018-07-27,168762680,John,"Great host, very accommodating of anything we needed! Would definitely stay again"
22215712,297962171,2018-07-28,141135904,Bill,"Very nice couple. Room and bathroom is very clean. I slept very well there.  Didn’t wake up once. I’m sensitive sometimes to animals and pollen but not here.  Super friendly cat, like their owners.  Very smart engaging conversation over coffee.  I was on business and would have like to stayed longer. "
22215712,301138785,2018-08-03,111485694,Minh,I would recommend her place to any one
22215712,304074790,2018-08-08,189609619,Ron,"A cozy room, a private bathroom, a charming couple, and a willingness to help make your Salem experience a winning one - high praise, but well-earned.  Emily and Ian made us feel at home from the moment we stepped in the door, as did their charming cat, Firkin.  You get way more than you pay for if you stay here, and we hope to return on a future visit."
22215712,305045514,2018-08-10,95561752,Kathryn & Andrew,"Comfortable bed in a dark room made for a good night's rest. The bathroom is very brightly painted and decorated, with a good shower, which made for a good start to my day! Emily and I shared a beer and a comedy show the night before."
22215712,306534730,2018-08-12,21741763,Carmen,"Emily is a sweet and welcoming person. The room and bathroom were very clean & organized. Plus, she was so helpful with all my questions & requests. I would definitely stay here again! "
22215712,308626053,2018-08-16,54284934,Nicole,"I've had a week to think about this review, and I'm still shaken by how I was treated. After checking in and being asked to store my suitcases in the kitchen (because they were too heavy for her new floors), I laid down on the bed to relax. Almost immediately I noticed several ants on the bed. After investigating, I found more ants on the floor, baseboards, walls, and getting into my bag of cookies. When I pointed them out trying to come to a resolution between us, Emily became enraged and said that I should call AirB&B to make other arrangements. As it was my first AirB&B stay, I didn't realize I could do that. She repeatedly yelled about my finding ""one teeny tiny ant"" (there were many ants) and sprayed bug spray around the room while I was in it. And she mentioned that other people had complained about ants and how she doesn't run a professional hotel with an exterminator. Then she told me to take my things and leave. I have never witnessed such behavior in my life, and I was horrified that I was in a strange city with no place to stay. Luckily AirB&B found a lovely place for me to stay less than a mile away and refunded all fees associated with my stay. I really think Emily needs to do more to get rid of the ants, but more importantly, she needs to learn how to keep her cool when things don't go right. I do not recommend her place."
22215712,309156536,2018-08-17,117186777,Jonathan,"Emily and Ian were such kind, warm hosts -- staying here was lovely. Lots of quirky little touches that really brought personality to the home. Everything was clean and neat, I would recommend staying here anytime!"
22215712,309776814,2018-08-18,143025585,Alicia,"Wonderful hosts, very clean, and great location. I had a nice stay."
22215712,310688203,2018-08-19,58127318,Hal,Interesting decorations!
22215712,311257758,2018-08-20,151955906,August,clean and fairly quiet! comfortable and affordable
22215712,313039432,2018-08-24,20226383,Joe,Our stay at Emily’s was perfect for what we needed!  The bathroom and bedroom were really clean and use of the kitchen was really helpful for us.  Emily was very nice and welcoming willing to help in anyway she could.  We really liked their friendly cat :-)  The birds were really cool to see and the backyard was so nice!   Looks like they put a lot of work and care into the house!  
22215712,315009502,2018-08-27,195621034,John,Expect a quiet and very clean place. Come and go as you please also.
22215712,316699764,2018-08-31,55651145,郭丛,"房东一家人特别好｡
房子特别有艺术感,住着也特别舒服｡
非常干净整洁,房东特别热情,我们聊了好多关于旅游计划等等｡
我学习到了好多有用的知识｡
房东提供了旅游的好多意见
总之一切都非常棒!
强烈推荐给大家｡"
22215712,317166735,2018-09-01,60265924,Pedro,"Comfortable & convenient accommodations, friendly & relaxed hosts ... highly recommended!"
22215712,317828005,2018-09-02,69419821,Marisa,We had a short and sweet stop at Emily’s house on our way back from a wedding. It was lovely. Emily was very accommodating and the room was perfect for some quick shut eye before hitting the road again. Loved the vintage decor!
22215712,318519230,2018-09-03,38854760,Melanie,"Emily and Ian are great hosts with a fabulous Airbnb setup. The pictures do not do this room justice - it is extremely spacious (as is the bathroom)! I was only in Salem for the one night so I did not use the kitchen, which was available. 

The bedroom and bathroom are all located on the main/first floor; however, there are stairs between the driveway and the front door (which I didn’t mind at all! but may be important to consider depending on a person’s ambulatory needs).

If I’m ever back in Salem, I would definitely see if this location is available again. Highly recommend!"
22215712,319549736,2018-09-06,2994905,Sandra,"Emily, Ian, and Firkin the cat were fantastic hosts! We were so glad to stay there overnight on our long road trip down the 5. The room is super spacious, Firkin the cat and all the animals were a wonderful distraction from the long day, and it was so nice to finish the day in a clean, orderly, and inviting home. I'm sure we would have enjoyed staying longer if we could have. I recommend it for anyone looking for a clean, cozy stay while either exploring the area (just a 10 minutes drive from downtown Salem), or simply stopping by for the night. Thank you for the great stay!"
22215712,321957969,2018-09-11,71009608,Bill,"Clean, easy access, good hospitality."
22215712,322650682,2018-09-13,25697299,Travis,"Emily and Ian were outstandingly gracious hosts, showing us around her beautiful and fascinating home and some fantastic local insight. The room and bathroom were spotless, and we slept great. Be sure to stop by Santiam Brewing if you're staying with them to try some of their amazing variety of beers. And if you are a bird lover, you're in for a special treat!"
22215712,323064807,2018-09-14,215264829,Jeannette,I st time staying;) Definitely will recommend Emily's place! We were lucky to find this place at short timing & a great rate. The family were very friendly & the place was decorated very beautiful with amenities;) the garden & fish pond out back was beautiful too;) What a pleasant day!
22215712,324302364,2018-09-16,52467477,Foogi & Diana,Emily’s place was clean and cozy. We stayed for one night but it felt like home. We will definitely stay again if we are in the area. They have cute cat :)
22215712,325816964,2018-09-20,147748125,Logan,"Great value and comfy room. B sure to remember the host has birds because they start chirping around 10am until 10pm, but otherwise are quiet-  Was a great place to stay overnight!"
22215712,326226081,2018-09-21,213249692,Lesa,Clean room and bathroom in a nice neighborhood!
22215712,326617581,2018-09-22,35599317,Doris & Doug,Emily and Ian were terrific hosts...their space was welcoming and eclectic. Would choose their home again if going through Salem.
22215712,327421302,2018-09-23,82258784,Dane,"If you want a great room at an affordable price, stay at Emily’s place!  Very clean and comfortable and awesome communication."
22215712,329400602,2018-09-28,84171946,Richard,My stay at Emily's was great. She was very friendly and available if I needed anything. I was in town for work and it was in a great location for my commute as well as to stores and restaurants. The bed was comfortable and I plan to stay here again if I am back in the area.
22215712,331135291,2018-10-01,71408736,John,Come as a stranger and leaves as a friend. This is the most desirable and authentic experience a traveler could hope for. Emily is a rare diamond among a sea of zirconium. 5 starts.
22215712,331820175,2018-10-03,80147022,Breezy,The room was wonderful!
22215712,332622630,2018-10-05,38509837,David,"Clean and friendly host, would recommend to all. Thanks Emily"
22215712,333051652,2018-10-06,177260564,Phillip,Fantastic host! Emily provided an outstanding room and hospitality. 10/10 would stay again.
22215712,333828472,2018-10-07,83615297,Shelby,"Emily's home was quirky and fun.  My husband and I loved seeing all the birds, and their kitty is cute and friendly.  Thank you!"
22215712,336862443,2018-10-14,30444990,Marian,"Lovely home, peaceful, clean and quiet room, comfy bed, beautiful garden out the window, great coffee in the morning.  Be aware, no TV in the room, but if you're like me and not into television, that was not an issue!  I'd definitely stay again."
22215712,337273088,2018-10-15,86510386,John,"Stayed here for a night, great place at an affordable value! Spacious bedroom, clean bathroom, located in a safe area. Emily and Ian were great hosts, also has a very friendly cat. Would definitely recommend for anyone in Salem area!"
22215712,340103846,2018-10-22,26875889,Kristina,Ian and Emily were such great host. I felt very comfortable in there home. Ian was so kind to include me for dinner the first night I was there. I had lovely conversations with Emily. I couldn’t have asked for a better spot. I loved all the birds and of course there cat Furkin. I would definitely stay here again if I’m ever in Salem.
22215712,341042864,2018-10-26,61133320,Justin,Had to cancel reservations but went smooth.
22215712,342517685,2018-10-28,145672863,Candice,"Wonderful space, kind hosts, adorable feline greeting committee! Couldn’t have asked for more!"
22215712,345724093,2018-11-05,32864857,Andrew,"Nice, cozy, and stylish place. The hosts are very communicative."
22215712,348886696,2018-11-15,10442551,Ellen,"Comfort, cleanliness, courtesy, beautiful creative use of color, a sense of world travel."
22215712,351132102,2018-11-21,59801387,Leslie,Great place for the value and got some good sleep in. Very responsive and friendly hosts.
22215712,351722548,2018-11-23,25831069,Naman,Good place for short stay.
22215712,352046566,2018-11-24,104362513,Donald,Delightful and generous hosts
22215712,353808956,2018-11-29,41679252,Malachi,Cozy!
22215712,356597544,2018-12-08,41679252,Malachi,Ian and Emily are extra accommodating and access is easy!
22215712,358042412,2018-12-12,227857763,Brad,"Nice hosts in a unique setting.  Hope you like birds, but they are not bothersome at night, at all, and I enjoyed them."
22215712,358259327,2018-12-13,33056813,Austin,Overall wonderful little room. Would recommend it for anyone need a place to stay in Salem for the night
22215712,359701871,2018-12-17,190145718,Miley,"Nice place and Emily and Ian were very nice and kind, would definitely recommend and stay there again if I go back there :)"
22215712,361497909,2018-12-23,15387785,David,I used Emily's place as a pit stop on my way north. I had a pleasant stay - they have a very nice cat!
22215712,364936563,2018-12-31,226105057,Katie,"We were welcomed in and invited to watch tv with Emily. We were given plenty of privacy and space. While the birds made sure we didn’t sleep in too late, they were charming and never an issue. Great location, friendliness, and a relaxing place after our long excursions."
22215712,368705525,2019-01-07,206666001,Garth,"Ian and Emily are very nice hosts.  I enjoyed my stay at their house.  Very comfortable bed and stylish room.  I very much recommend staying here.  Close to shopping, but in a quite cul de sac."
22215712,400612119,2019-01-12,204623262,Dallas,Emily's was a great host for us. This is our first experience in an Airbnb and she was very lenient with us knowing that (we ended up staying till after 11am cause I didn't understand that there was a check out time). Her house is very unique and comforting and her parrots singing was entertaining. Thank you to Emily and Ian for a great first experience and for being understanding!
22215712,402537986,2019-01-18,4923578,Hannah,"Emily’s place was so lovely - I loved the bird themed decor, and her cat was the sweetest. I came in late and left early in the morning so I didn’t get to spend too much time, but I’d love to in the future."
22215712,402794956,2019-01-19,235497369,Connie,"The host, Emily, couldn't have been nicer, but it didn't make up for the uncomfortable weirdness. When I expressed unease at sleeping just feet from the bloody war print and actual weapons that were attached to the wall (an antique rifle and very sharp-looking spears and knives), Emily moved me to the ""overflow"" room for kids. Neither room had a chair or anyplace to put clothes/suitcase except the scant floorspace, and no hanger for a wet jacket. I asked if it would be alright if I read a book in the vacant family room. She responded that ""Most guests stay in their rooms."" Not so nice, message received! The next morning at 7:45, there was lots of stomping just outside my door (despite the retired couple leaving their shoes by the front door), and one of their 10 cockatoos shrieked loudly for a good while. Again: message received. They needn't have gone to all that trouble; i was already awake and ready to go. Emily had  left a cup and teabag but no provision for coffee.  I took a last look at the still-standing Christmas tree and said goodbye forever to Air B&B."
22215712,403345093,2019-01-20,93024033,Ellie,Cute room and bathroom that were very clean. Easy check-in and perfect place to stop on my road trip! Emily and Ian were quick to respond. Bed was comfy and I enjoyed all the cat and parrot themes around the place. Mahalo nui loa!
22215712,403858483,2019-01-21,237206343,Adam,"Great stay! Clean. quiet, responsive communication. I didn't have time to ask Ian and Emily about some of the interesting artifacts in their home or their experiences in craft beer brewing. Next time..."
22215712,404352336,2019-01-23,111661549,Tanya,This was a nice little place. We really enjoyed our stay.
22215712,406713320,2019-01-30,126701278,Colby,"The place was clean had everything ready when I arrived. I would stay again if in the area. Very nice people and really neat knife, sword and gun on the wall real neat history behind them."
22215712,407327433,2019-02-01,239663108,Bruce,Emily was a considerate host. The property was centrally located too.
22215712,408211095,2019-02-03,17082924,Zoe,"My name is Radha and I am one of three people who were hosted at Emily's home.
These comments only reflect my personal experience, not my friend Zoe who booked the reservation.

Our hosts were very gracious to let us stay even though we booked the wrong date.
They weren't planning on hosting at all that weekend because it was their anniversary
but they let us stay anyway.  Very nice.  Thank you!

I wished I would have read a lot more reviews before we booked it because they
have about 8 tropical birds.  I'm aromatically very sensitive unfortunately, and I would
have chosen differently had I known.  It seems like the hosts would put that more prominently in their profile, since it is such a huge presence in the home.  If you don't like birds in cages and the aromas that go with that, I don't recommend it. 

Also, their profile says you can use the kitchen to prepare food.  All I needed was to
to boil water for my morning cuppa and I mentioned that to Emily during the
tour on arrival. She said that was fine. But at 7am when I was in the kitchen, Emily came out and it felt like I shouldn't be in there. She asked me what I was doing in a sort of uncomfortable way.  Glad I had no need to make food.  I left the kitchen as quickly as I could.  I used my flashlight, since it was still dark out and the birds were asleep, but that woke them and one of them squawked loudly.  

We rented both rooms as there were three of us and the room my friend stayed in
had a lot of ants.  He didn't mention that until after we checked out, so we didn't say
anything to the hosts.

I did read the other reviews, after the fact, and I was taken aback at Emily's unprofessional  responses to her guests, and lack of apology, when given critical feedback.

The bed was comfortable and the price was great!  And the window opens."
22215712,409406842,2019-02-07,240679544,Tiffany,Excellent place to stay at. Emily is very nice and made sure I was comfortable. I stayed at her place for 3 nights and booked another 3 nights in the upcoming month.
22215712,412865520,2019-02-16,53110295,Timothy,"My stay at Emily's place for four nights was lovely. The room is indeed private and tastefully appointment with antique photos and artwork, and artifacts arranged on a wall. The bed is at least a queen and quite comfortable, and there are two end tables with lamps and the overhead light fixture has a Tiffany-esque shade that is lovely. The bathroom is immediately across the hall and fully stocked with soft white towels, and everything is clean. I'd definitely come back and it's a great value. Emily is a great host, but not a talkative one, and I happen to like that."
22215712,414132606,2019-02-18,68267385,Sage,Lovely space nestled in south Salem. Wonderful hosts and a quiet space. Highly recommend.
22215712,415069470,2019-02-21,189985425,Josh,Very cozy place to stay. The hospitality was nice! Communication was prompt.
22215712,415456854,2019-02-22,176284146,Fernando,"Emily's place is wonderful! Clean, organized, comfortable!
I recommend!"
22215712,417040017,2019-02-25,38705845,Devon,Easy place to stay in. Emily and Ian are both very friendly and accommodating.
22215712,419336413,2019-03-03,96317378,Jacob,"Very nice place in a good neighborhood. The hosts were very kind and had good communication. If I ever need to stay in Salem again, I won't hesitate to rebook this Airbnb"
22215712,420798139,2019-03-07,240679544,Tiffany,Pleasant people and place to stay at. Awesome as always. I will definitely stay again when I am in town
22215712,423276719,2019-03-13,97547794,John,"Good communication, comfy accommodations, really friendly people.  Emily and Ian we're great hosts!"
22215712,424011132,2019-03-15,247862138,Lee (Tom),My stay here was fantastic.  I highly recommend!  I felt right at home.
22215712,427041047,2019-03-22,242947098,Michael,"Clean space, incredibly friendly, exactly as described"
22215712,429076795,2019-03-26,74489045,Katie,"Wonderful place to stay in Salem, Emily and Ian were such kind hosts! It was perfect."
22215712,429379668,2019-03-27,195519918,Christopher,"Great place, fabulous hosts, easy to find!"
22215712,429697082,2019-03-28,188523334,Lois,"Clean, simple, and too the point. Nothing fancy but convenient for the purpose of my stay."
22215712,431359065,2019-03-31,1103056,Shelly,"If you don't might a truly 'shared' space and birds and a cat, then you might enjoy this.  Owners like to talk and were friendly enough.

For me this was an uncomfortable space, as I like more privacy and a separate entrance.  Very noisy form their TV and talking on the phone, birds very loud, walking through their front door into their small living room felt like we were intruding. Bathroom is shared. Bird cages in kitchen.  Bed in green room very bouncy and you roll to the middle, so not so good for 2 people.  Cat came in our rooms, and there was cat hair on both beds and chairs.   Green room's decorated with weapons and a painting of a battle...a bit uncomfortable."
22215712,432376294,2019-04-03,250121184,Leo,Hidden treasures. Living history.  Lovely parrots
22215712,433108874,2019-04-05,161894420,Emily,"Exactly as described, good location, clean & comfy. No complaints!"
22215712,435527880,2019-04-10,154895714,Shar,"Very clean and safe place, I would highly recommend this place to anyone who is looking for a calm quiet and cozy place."
22215712,437559596,2019-04-14,1759097,MaSovaida,"Emily and Ian were such wonderful and gracious hosts! They gave me great recommendations for things to do around the area, and I had a great time chatting with them at their awesome brewery. The room was very peaceful and comfortable, and the cheery bathroom right across the hall was clean with plush towels and extra toiletries. Great value, great people! Thank you, Emily and Ian!"
22215712,438873208,2019-04-17,204763054,Jennifer,"An excellent experience. Hosts were friendly, engaging, and fun. Offered a lovely breakfast on my first day, and shared lovely conversation about books, archery, and history. The cat is adorable and incredibly friendly, and I enjoyed learning about the birds! Absolutely book this space if you are looking for friendly and eccentric conversation!!!"
22215712,442104939,2019-04-22,192181864,Michelle,Fantastic location and neighborhood. Nice sized rooms with a great clean bathroom. The hosts are very warm and welcoming and have great suggestions about what to see and where to go while in the area.  Beautiful serene yard and a fun loft area/ bar upstairs.
22215712,443326924,2019-04-25,22047971,Reed,Warm and welcoming atmosphere!
22215712,444296304,2019-04-27,6005158,Brenda,"Emily’s place was comfortable and clean complete with an  amazingly friendly cat! Do be aware that Emily keeps many birds who greet the morning sun with loud enthusiasm. As we had been on the road for two full days, I was awake earlier than I would have wanted. Otherwise, Emily and Ian were kind hosts and made us feel welcome."
22215712,446937119,2019-05-02,14469309,Fitz,Very laid back and accommodating couple.  Dare I say eccentric style but it all worked to a great effect.
22215712,450234327,2019-05-08,259807310,Alexa,Amazing!
22215712,450575492,2019-05-09,41974105,Tiffany,Loved the place!  So unique with the birds and fish!  And Emily was very hospitable.
22215712,450986684,2019-05-10,16860344,Cyndi,"A good night’s rest was had! Bed was cozy, and coffee was available in the morning. Emily was a lovely hostess and even treated us to complimentary flight cards when we mentioned we’d be swinging by the brew pub that they own."
22215712,452269830,2019-05-12,76004526,Cody,Very nice place!  Very nice hosts and a great room!  Thanks!
22215712,453427463,2019-05-15,9565393,John,Welcoming and comfortable experience.
22215712,453766879,2019-05-16,88806158,Stacy,Great place to stay!
22215712,454661861,2019-05-18,2782614,Shannon,"we had a nice, comfortable, quick stay in this unique home. Emily and Ian were kind and welcoming, and provided the amenities we needed. strongly recommend staying here for bird/animal lovers. Also be sure to check out the beautiful garden."
22215712,456110380,2019-05-20,156570110,Asalia,"Great place to stay, would 10/10 recommend and stay again!"
22215712,457734365,2019-05-24,80545936,Jessica,"Very Clean, pleasant host who is very accommodating. Will def stay again"
22215712,458223519,2019-05-25,179882715,Charlotte,"We enjoyed a very comfortable stay at Emily's house. The place was very clean and tidy, and our hosts very friendly!"
22215712,459007695,2019-05-26,7745645,Akhilesh,Little gem few miles from Salem downtown! Emily and Ian are wonderful hosts and welcomed us warmly on arrival. Bedrooms and common areas were neat and cozy. Enjoyed waking up to bird chirps! Highly recommend and would definitely return if we're in the area!
22215712,461566483,2019-05-31,180201340,Coleman,"Emily was a great host and allowed me to have a late check out, which helped me tremendously. It felt calming to hear her birds, I felt like I was in a jungle. Overall great stay!"
22215712,463685351,2019-06-03,110594821,Laura,"We really enjoyed staying with Emily and Ian. Given we'd made a cross country drive, Emily was very gracious in being flexible with check in. We loved the beautiful space, the gardens and koi pond, and the beauty all around, and for a great price, too. Everything was very clean and Ian and Emily and friendly and welcoming. I highly recommend them!"
22215712,464493839,2019-06-05,264989884,Larae,Nice room in a lovely home. Just what we were looking for for a quick overnight in Salem.
22215712,465970807,2019-06-08,266617556,Rena,Amazing and lovely place to stay. I wanted to stay longer to enjoy the gorgeous garden outside the window. Ian graciously drive me to catch the airport shuttle which is conveniently closeby. I will definitely seek them out if I need to stay in Salem again!
22215712,466820586,2019-06-09,127046465,Stefania,"Very uncomfortable mattress. They have a parrot  that woke us up at 6 in the morning, I love animals but the bird started to sing and talk non stop until we checked out, we actually checked out earlier than expected because of that."
22215712,469496896,2019-06-14,226422460,Colin,"Very good communication! No matter what time of day, they always got back to me quickly and on top of that kept me advised"
22215712,470058345,2019-06-15,41110047,Brandon,"Ian and Emily’s place is a gem, we enjoyed our brief stay there very much and hope to return in the future. They were so welcoming and accommodating. Their house has so much fascinating decor, including a picturesque garden in the back surrounded by plants and a koi pond.    It was magical, thanks again Ian and Emily for the hospitality! :)"
22215712,471045957,2019-06-16,12793045,Jackie,We had a great sleep and a pleasant morning chatting with Emily and her husband.
22215712,473481967,2019-06-21,263585285,Aliyah,"Emily is a kind host. She let us know about her husband having guests over prior to arriving. She also gave us a tour of her home. Her parrots are awesome and the kindest cat we have ever met. Our bedroom was beautifully decorated with everything described. There was also a menu on our bedside table of their owned restaurant. Emily was quick on her toes when we asked questions. Lovely owners, cute pets, and very decorative room. Also allowed us in the kitchen, dining room area where the parrots reside. A bit dirty, but understandable since there were guests (friends) at that moment. All in all, we enjoyed our stay. :)"
22215712,475146247,2019-06-23,23816039,Rodrigo,Nice house in a really nice area.
22215712,477731090,2019-06-28,267955215,Karissa,"Great, compassionate hosts who are willing to converse or let you have your space depending on what you like! We had an excellent stay."
22215712,479270414,2019-06-30,271173836,Caleb,Great place to stay. Very nice host and room.
22215712,479994499,2019-07-01,70789844,Maria,This was a nice place to stop and rest during my travels. Emily and Ian warm and friendly and very accommodating. The patio was a perfect place to enjoy a meal and unwind from the day.
22215712,481428158,2019-07-04,16349366,Cynthia,This is a great value! Close to stores and grocery.
22215712,481931947,2019-07-05,272812391,Jakob,Super cute house with really awesome hosts!
22215712,482678452,2019-07-06,37367232,L.H.,"Charming little house and garden with lovely hosts. Beautiful antique rugs, tiffany type lampshades, comfortable bed, friendly adorable fluffy cat. Koi pond and waterfall in backyard.  Great local tips from the hosts. Convenient location to everything, downtown, river park, Trader Joe's.  Hope we get to return and stay here again."
22215712,485896570,2019-07-11,245135898,Dawn,Lovely private room in a quiet neighborhood of Salem. Enjoyed our stay!
22215712,487162889,2019-07-13,267453566,Aspen,Emily's private room was perfect for my fiancé and I on our trip around Oregon!
22215712,488085947,2019-07-14,67584554,Karolina,A British-Colonial theme with old war regalia on wall. Menu to restaurant brewery couple owns in room.  Sweet cat greeted us for 5-10 minutes in room. Did meow in the middle of the night-maybe wanted to come into room? Lively parrots in the morning.  It was a nice quaint stay.
22215712,490459881,2019-07-18,252659052,Jorge,Excelente
22215712,491166198,2019-07-19,32309569,Shawn,"Very accommodating.  We had been stuck in traffic on the I5, so, se did not arrive until almost 1:00 am, but we were given the door code and  greeted buy purring!!!!"
22215712,492973129,2019-07-21,271422303,Grace,"Rooms in a private home, Shared bath, it seemed to be a strain to keep up the place. 
Friendly hosts, lots of harmless animals.  Be sure to get a code to re-enter."
22215712,493588426,2019-07-22,260411882,Skylar,Very friendly and accommodating hosts. They allowed me to change a small specification in my reservation last minute and were very understanding. Their animals make you feel like you are at home. I highly enjoyed my stay here.
22215712,495944395,2019-07-26,254458937,Ben,"we enjoyed our stay at the house. the hosts were so hospitable and helpful. the house is inviting and comforting. beautiful decor, and such unique lamps. the back deck is a secluded paradise that is decorated to an immaculate degree"
22215712,496619834,2019-07-27,148880481,Moises,"Emily’s home was breathtaking for us.  The walls are painted vibrant colors and all the decorations were absolutely beautiful.  The back yard is nothing short of a garden you might pay to walk in and relax.  

Emily and her husband were entirely relaxed and hospitable and made us feel comfortable using one of their rooms as well as the common space right away. 

The location is very close to the I-5 so if you are looking for a place to rest this is the ideal spot.   It’s only a shame we didn’t spend more time there."
22215712,498504556,2019-07-29,185388787,Genna,Emily’s place is clean bright cozy and charming. Easy stop off I-5 for a peaceful rest.
22215712,499620320,2019-07-31,199907042,Kris,For $39 a night this place is fine.  I had never stayed in an airbnb before but thought staying in someone's house would be a great way to meet new people. Emily is not the friendliness and I hid out in my room the only night I stayed.  Ended up booking a hotel room for the 2nd night.  I broke the house rule about wearing shoes inside and was headed to my room with supper but was stopped and relegated to the back deck which  no food in the room is also a rule. I take full responsibility that I didn't read the rules close enough.  Emily messaged me from inside while I sat outside letting me know the shoe rule. When I told her i wasn't staying the 2nd night she made sure to let me know that she thought it was awkward that she had to explain the rules.  There are birds in the kitchen so the floor was a mess but I didn't notice the noise much as some had mentioned.  I never did meet the cat.  If you're looking for someplace to sleep and nothing else this place is perfect.  Bathroom is across the hall from the bedroom so it's not possible to completely hide but I tried.
22215712,500154934,2019-08-01,87817287,Kennady,Emily was very hospitable and communicative! We had a great stay and I recommend this place to future guests!
22215712,501565762,2019-08-03,9817749,Elin,"Emily was perfectly nice to us, but we just were uncomfortable with the decor of our rooms, and the general vibes of this place.  The parrots and koi were cool.  Our rooms had very strong primary colors in high-gloss paint, and warlike wall decor; not conducive to good sleep!  We felt uncomfortable and left as soon as possible.  However, different strokes for different folks!  You might like it."
22215712,502390925,2019-08-04,42728142,Mark,"Although I only stayed one night and was not in actually in the house very much, my stay was quite pleasant. My bed was very comfortable, and my bedroom and bath were spotless and charmingly appointed. Emily and Ian were gracious hosts, and we had a fun, all-too-brief chat before I left. This was my first time here, and I definitely plan to stay here the next time I come to Salem."
22215712,504461227,2019-08-07,2839802,Estelle,We are grateful to Ian and Emily for a comfortable and cozy stay. They have a lovely home that is full of character. If Ian is around ask him to show you the coolest bar in Salem :D
22215712,505018842,2019-08-08,48630908,Brenda,"Amazing value. Comfortable,  unique home in nice neighborhood."
22215712,505754077,2019-08-09,74322093,Jo & Allen,"We had a nice little stay at Emily's. She is very sweet and kind. And we were lucky enough to be there on a Thursday night to attend choir practice on the back patio - priceless. Great cat, birds are cool. Great value and location"
22215712,506499028,2019-08-10,6902527,Pascale,"Emily is a generous, kind and gracious host. My daughter and I had a wonderful visit, thank you, Emily! We would gladly stay again."
22215712,508359924,2019-08-12,85071973,Melissa,Emily and Ian have a very comfortable home- Our room & bathroom were really clean and nicely decorated. We enjoyed visiting with them a little bit when we arrived in the evening. Their house is in a nice residential area that’s not too far from the 5 freeway. Great stay overall!
